code	sku	manf_sku	item_number	description	size	attribute	image	season	release	price	wholesale	sale_price	weight	inactive	upc	quantity
WBSFCKS109-78-40	WBSFCKS110	CKS1097840	1763	GUIDE SHIRT BLU L	L	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264050729	0
WBSFCKS109-78-48	WBSFCKS110	CKS1097848	1764	GUIDE SHIRT BLU LT	LT	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264060889	0
WBSFCKS109-78-50	WBSFCKS110	CKS1097850	1765	GUIDE SHIRT BLU XL	XL	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264050736	0
WBSFCKS109-78-58	WBSFCKS110	CKS1097858	1766	GUIDE SHIRT BLU XLT	XLT	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264060896	0
WBSFCKS109-78-60	WBSFCKS110	CKS1097860	1767	GUIDE SHIRT BLU XXL	XXL	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264050743	0
WBSFCKS109-78-68	WBSFCKS110	CKS1097868	1768	GUIDE SHIRT BLU XXLT	XXLT	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264060902	0
WBSFCKS109-78-70	WBSFCKS110	CKS1097870	1769	GUIDE SHIRT BLU 3XL	3XL	BLUE	simms_guide_shirt_blue.jpg	S10		59.95	32.97	38.97	3		694264050750	0
WBSFCKS109-80-20	WBSFCKS109	CKS1098020	0	GUIDE SHIRT ORG S	S					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-30	WBSFCKS109	CKS1098030	0	GUIDE SHIRT ORG M	M					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-40	WBSFCKS109	CKS1098040	0	GUIDE SHIRT ORG L	L					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-48	WBSFCKS109	CKS1098048	0	GUIDE SHIRT ORG LT	LT					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-50	WBSFCKS109	CKS1098050	0	GUIDE SHIRT ORG XL	XL					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-58	WBSFCKS109	CKS1098058	0	GUIDE SHIRT ORG XLT	XLT					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-60	WBSFCKS109	CKS1098060	0	GUIDE SHIRT ORG XXL	XXL					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-68	WBSFCKS109	CKS1098068	0	GUIDE SHIRT ORG XXLT	XXLT					59.95	35.97	38.97	3		694264000000	
WBSFCKS109-80-70	WBSFCKS109	CKS1098070	0	GUIDE SHIRT ORG 3XL	3XL					59.95	35.97	38.97	3		694264000000	
WBSFCLT109-05-20	WBSFCLT109	CLT1090520	1779	TOURNY SHIRT BLU S	S					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-05-30	WBSFCLT109	CLT1090530	1780	TOURNY SHIRT BLU M	M					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-05-40	WBSFCLT109	CLT1090540	1781	TOURNY SHIRT BLU L	L					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-05-50	WBSFCLT109	CLT1090550	1782	TOURNY SHIRT BLU XL	XL					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-05-60	WBSFCLT109	CLT1090560	1783	TOURNY SHIRT BLU XXL	XXL					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-21-20	WBSFCLT110	CLT1092120	1784	TOURNY SHIRT LS GRN S	S	GREEN	simms_tournament_shirt_green.jpg	S10		39.95	21.97	25.97	3		694264051023	0
WBSFCLT109-21-30	WBSFCLT110	CLT1092130	1785	TOURNY SHIRT LS GRN M	M	GREEN	simms_tournament_shirt_green.jpg	S10		39.95	21.97	25.97	3		694264051030	0
WBSFCLT109-21-40	WBSFCLT110	CLT1092140	1786	TOURNY SHIRT LS GRN L	L	GREEN	simms_tournament_shirt_green.jpg	S10		39.95	21.97	25.97	3		694264051047	0
WBSFCLT109-21-50	WBSFCLT110	CLT1092150	1787	TOURNY SHIRT LS GRN XL	XL	GREEN	simms_tournament_shirt_green.jpg	S10		39.95	21.97	25.97	3		694264051054	0
WBSFCLT109-21-60	WBSFCLT110	CLT1092160	1788	TOURNY SHIRT LS GRN XXL	XXL	GREEN	simms_tournament_shirt_green.jpg	S10		39.95	21.97	25.97	3		694264051061	1
WBSFCLT109-44-20	WBSFCLT110	CLT1094420	1789	TOURNY SHIRT LS KHA S	S	KHAKI	simms_tournament_shirt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051092	0
WBSFCLT109-44-30	WBSFCLT110	CLT1094430	1790	TOURNY SHIRT LS KHA M	M	KHAKI	simms_tournament_shirt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051108	0
WBSFCLT109-44-40	WBSFCLT110	CLT1094440	1791	TOURNY SHIRT LS KHA L	L	KHAKI	simms_tournament_shirt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051115	1
WBSFCLT109-44-50	WBSFCLT110	CLT1094450	1792	TOURNY SHIRT LS KHA XL	XL	KHAKI	simms_tournament_shirt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051122	0
WBSFCLT109-44-60	WBSFCLT110	CLT1094460	1793	TOURNY SHIRT LS KHA XXL	XXL	KHAKI	simms_tournament_shirt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051139	1
WBSFCLT109-54-20	WBSFCLT109	CLT1095420	0	TOURNY SHIRT WHT S	S					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-54-30	WBSFCLT109	CLT1095430	0	TOURNY SHIRT WHT M	M					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-54-40	WBSFCLT109	CLT1095440	0	TOURNY SHIRT WHT L	L					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-54-50	WBSFCLT109	CLT1095450	0	TOURNY SHIRT WHT XL	XL					39.95	23.97	25.97	3		694264000000	0
WBSFCLT109-54-60	WBSFCLT109	CLT1095460	0	TOURNY SHIRT WHT XXL	XXL					39.95	23.97	25.97	3		694264000000	0
WBSFCLT209-05-20	WBSFCLT209	CLT2090520	1799	TOURNY SHIRT SS BLU S						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-05-30	WBSFCLT209	CLT2090530	1800	TOURNY SHIRT SS BLU M						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-05-40	WBSFCLT209	CLT2090540	1801	TOURNY SHIRT SS BLU L						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-05-50	WBSFCLT209	CLT2090550	1802	TOURNY SHIRT SS BLU XL						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-05-60	WBSFCLT209	CLT2090560	1803	TOURNY SHIRT SS BLU XXL						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-21-20	WBSFCLT209	CLT2092120	1804	TOURNY SHIRT SS GRN S						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-21-30	WBSFCLT209	CLT2092130	1805	TOURNY SHIRT SS GRN M						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-21-40	WBSFCLT209	CLT2092140	1806	TOURNY SHIRT SS GRN L						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-21-50	WBSFCLT209	CLT2092150	1807	TOURNY SHIRT SS GRN XL						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-21-60	WBSFCLT209	CLT2092160	1808	TOURNY SHIRT SS GRN XXL						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-44-20	WBSFCLT209	CLT2094420	1809	TOURNY SHIRT SS KHA S						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-44-30	WBSFCLT209	CLT2094430	1810	TOURNY SHIRT SS KHA M						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-44-40	WBSFCLT209	CLT2094440	1811	TOURNY SHIRT SS KHA L						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-44-50	WBSFCLT209	CLT2094450	1812	TOURNY SHIRT SS KHA XL						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-44-60	WBSFCLT209	CLT2094460	1813	TOURNY SHIRT SS KHA XXL						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-54-20	WBSFCLT209	CLT2095420	1814	TOURNY SHIRT SS WHT S						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-54-30	WBSFCLT209	CLT2095430	1815	TOURNY SHIRT SS WHT M						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-54-40	WBSFCLT209	CLT2095440	1816	TOURNY SHIRT SS WHT L						34.95	20.97	0.00	3		694264000000	1
WBSFCLT209-54-50	WBSFCLT209	CLT2095450	1817	TOURNY SHIRT SS WHT XL						34.95	20.97	0.00	3		694264000000	0
WBSFCLT209-54-60	WBSFCLT209	CLT2095460	1818	TOURNY SHIRT SS WHT XXL						34.95	20.97	0.00	3		694264000000	1
WBSFCPF109-13-20	WBSFCPF109	CPF1091320	1834	SFLEX SHIRT LT GRN S	S	GREEN	simms_solarflex_shirt_lt_green.jpg	S10		49.95	27.47	32.47	3		694264051368	0
WBSFCPF109-13-30	WBSFCPF109	CPF1091330	1835	SFLEX SHIRT LT GRN M	M	GREEN	simms_solarflex_shirt_lt_green.jpg	S10		49.95	27.47	32.47	3		694264051375	1
WBSFCPF109-13-40	WBSFCPF109	CPF1091340	1836	SFLEX SHIRT LT GRN L	L	GREEN	simms_solarflex_shirt_lt_green.jpg	S10		49.95	27.47	32.47	3		694264051382	0
WBSFCPF109-13-50	WBSFCPF109	CPF1091350	1837	SFLEX SHIRT LT GRN XL	XL	GREEN	simms_solarflex_shirt_lt_green.jpg	S10		49.95	27.47	32.47	3		694264051399	3
WBSFCPF109-13-60	WBSFCPF109	CPF1091360	1838	SFLEX SHIRT LT GRN XXL	XXL	GREEN	simms_solarflex_shirt_lt_green.jpg	S10		49.95	27.47	32.47	3		694264051405	2
WBSFCPF109-29-20	WBSFCPF109	CPF1092920	1839	SFLEX SHIRT LT BLU S	S	BLUE	simms_solarflex_shirt_lt_blue.jpg	S10		49.95	27.47	32.47	3		694264051412	0
WBSFCPF109-29-30	WBSFCPF109	CPF1092930	1840	SFLEX SHIRT LT BLU M	M	BLUE	simms_solarflex_shirt_lt_blue.jpg	S10		49.95	27.47	32.47	3		694264051429	2
WBSFCPF109-29-40	WBSFCPF109	CPF1092940	1841	SFLEX SHIRT LT BLU L	L	BLUE	simms_solarflex_shirt_lt_blue.jpg	S10		49.95	27.47	32.47	3		694264051436	0
WBSFCPF109-29-50	WBSFCPF109	CPF1092950	1842	SFLEX SHIRT LT BLU XL	XL	BLUE	simms_solarflex_shirt_lt_blue.jpg	S10		49.95	27.47	32.47	3		694264051443	1
WBSFCPF109-29-60	WBSFCPF109	CPF1092960	1843	SFLEX SHIRT LT BLU XXL	XXL	BLUE	simms_solarflex_shirt_lt_blue.jpg	S10		49.95	27.47	32.47	3		694264051450	4
WBSFCPF109-54-20	WBSFCPF109	CPF1095420	1844	SFLEX SHIRT WHT S	S	WHT	simms_solarflex_shirt_white.jpg	S10		49.95	27.47	32.47	3		694264051467	0
WBSFCPF109-54-30	WBSFCPF109	CPF1095430	1845	SFLEX SHIRT WHT M	M	WHT	simms_solarflex_shirt_white.jpg	S10		49.95	27.47	32.47	3		694264051474	0
WBSFCPF109-54-40	WBSFCPF109	CPF1095440	1846	SFLEX SHIRT WHT L	L	WHT	simms_solarflex_shirt_white.jpg	S10		49.95	27.47	32.47	3		694264051481	0
WBSFCPF109-54-50	WBSFCPF109	CPF1095450	1847	SFLEX SHIRT WHT XL	XL	WHT	simms_solarflex_shirt_white.jpg	S10		49.95	27.47	32.47	3		694264051498	2
WBSFCPF109-54-60	WBSFCPF109	CPF1095460	1848	SFLEX SHIRT WHT XXL	XXL	WHT	simms_solarflex_shirt_white.jpg	S10		49.95	27.47	32.47	3		694264051504	0
WBSFCPS109-03-20	WBSFCPS109	CPS1090320	1849	TROUT POLO LDN S	S	LODEN	simms_trout_polo_loden.jpg	S10		39.95	21.97	25.97	3		694264051511	0
WBSFCPS109-03-30	WBSFCPS109	CPS1090330	1850	TROUT POLO LDN M	M	LODEN	simms_trout_polo_loden.jpg	S10		39.95	21.97	25.97	3		694264051528	0
WBSFCPS109-03-40	WBSFCPS109	CPS1090340	1851	TROUT POLO LDN L	L	LODEN	simms_trout_polo_loden.jpg	S10		39.95	21.97	25.97	3		694264051535	0
WBSFCPS109-03-50	WBSFCPS109	CPS1090350	1852	TROUT POLO LDN XL	XL	LODEN	simms_trout_polo_loden.jpg	S10		39.95	21.97	25.97	3		694264051542	0
WBSFCPS109-03-60	WBSFCPS109	CPS1090360	1853	TROUT POLO LDN XXL	XXL	LODEN	simms_trout_polo_loden.jpg	S10		39.95	21.97	25.97	3		694264051559	0
WBSFCPS109-05-20	WBSFCPS109	CPS1090520	1854	TROUT POLO BLU S	S	BLUE		S10		39.95	21.97	25.97	3		694264051566	0
WBSFCPS109-05-30	WBSFCPS109	CPS1090530	1855	TROUT POLO BLU M	M	BLUE		S10		39.95	21.97	25.97	3		694264051573	0
WBSFCPS109-05-40	WBSFCPS109	CPS1090540	1856	TROUT POLO BLU L	L	BLUE		S10		39.95	21.97	25.97	3		694264051580	0
WBSFCPS109-05-50	WBSFCPS109	CPS1090550	1857	TROUT POLO BLU XL	XL	BLUE		S10		39.95	21.97	25.97	3		694264051597	1
WBSFCPS109-05-60	WBSFCPS109	CPS1090560	1858	TROUT POLO BLU XXL	XXL	BLUE		S10		39.95	21.97	25.97	3		694264051603	1
WBSFCPS109-07-20	WBSFCPS109	CPS1090720	1859	TROUT POLO LT KHA S	S	LT KHA	simms_trout_polo_lt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051610	0
WBSFCPS109-07-30	WBSFCPS109	CPS1090730	1860	TROUT POLO LT KHA M	M	LT KHA	simms_trout_polo_lt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051627	1
WBSFCPS109-07-40	WBSFCPS109	CPS1090740	1861	TROUT POLO LT KHA L	L	LT KHA	simms_trout_polo_lt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051634	2
WBSFCPS109-07-50	WBSFCPS109	CPS1090750	1862	TROUT POLO LT KHA XL	XL	LT KHA	simms_trout_polo_lt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051641	2
WBSFCPS109-07-60	WBSFCPS109	CPS1090760	1863	TROUT POLO LT KHA XXL	XXL	LT KHA	simms_trout_polo_lt_khaki.jpg	S10		39.95	21.97	25.97	3		694264051658	2
WBSFCPS109-17-20	WBSFCPS109	CPS1091720	1864	TROUT POLO DK KHA S	S	DK KHA		S10		39.95	21.97	25.97	3		694264051665	0
WBSFCPS109-17-30	WBSFCPS109	CPS1091730	1865	TROUT POLO DK KHA M	M	DK KHA		S10		39.95	21.97	25.97	3		694264051672	0
WBSFCPS109-17-40	WBSFCPS109	CPS1091740	1866	TROUT POLO DK KHA L	L	DK KHA		S10		39.95	21.97	25.97	3		694264051689	0
WBSFCPS109-17-50	WBSFCPS109	CPS1091750	1867	TROUT POLO DK KHA XL	XL	DK KHA		S10		39.95	21.97	25.97	3		694264051696	2
WBSFCPS109-17-60	WBSFCPS109	CPS1091760	1868	TROUT POLO DK KHA XXL	XXL	DK KHA		S10		39.95	21.97	25.97	3		694264051702	1
WBSFCRT109-44-20	WBSFCRT109	CRT1094420	1869	RVR TRUNK STN S	S					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-44-30	WBSFCRT109	CRT1094430	1870	RVR TRUNK STN M	M					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-44-40	WBSFCRT109	CRT1094440	1871	RVR TRUNK STN L	L					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-44-50	WBSFCRT109	CRT1094450	1872	RVR TRUNK STN XL	XL					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-44-60	WBSFCRT109	CRT1094460	1873	RVR TRUNK STN XXL	XXL					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-61-20	WBSFCRT109	CRT1096120	1874	RVR TRUNK OLV S	S					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-61-30	WBSFCRT109	CRT1096130	1875	RVR TRUNK OLV M	M					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-61-40	WBSFCRT109	CRT1096140	1876	RVR TRUNK OLV L	L					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-61-50	WBSFCRT109	CRT1096150	1877	RVR TRUNK OLV XL	XL					29.95	17.97	19.47	3		694264000000	0
WBSFCRT109-61-60	WBSFCRT109	CRT1096160	1878	RVR TRUNK OLV XXL	XXL					29.95	17.97	19.47	3		694264000000	0
WBSFCSF209-31-20	WBSFCSF209	CSF2093120	0	LONGHL PANT GRY S	S					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-31-30	WBSFCSF209	CSF2093130	0	LONGHL PANT GRY M	M					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-31-40	WBSFCSF209	CSF2093140	0	LONGHL PANT GRY L	L					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-31-50	WBSFCSF209	CSF2093150	0	LONGHL PANT GRY XL	XL					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-31-60	WBSFCSF209	CSF2093160	0	LONGHL PANT GRY XXL	XXL					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-44-20	WBSFCSF209	CSF2094420	0	LONGHL PANT KHA S	S					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-44-30	WBSFCSF209	CSF2094430	0	LONGHL PANT KHA M	M					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-44-40	WBSFCSF209	CSF2094440	0	LONGHL PANT KHA L	L					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-44-50	WBSFCSF209	CSF2094450	0	LONGHL PANT KHA XL	XL					89.95	53.97	58.47	3		694264000000	0
WBSFCSF209-44-60	WBSFCSF209	CSF2094460	0	LONGHL PANT KHA XXL	XXL					89.95	53.97	58.47	3		694264000000	0
WBSFCSF309-31-20	WBSFCSF309	CSF3093120	1889	LONGHL SHORT GRY S	S					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-31-30	WBSFCSF309	CSF3093130	1890	LONGHL SHORT GRY M	M					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-31-40	WBSFCSF309	CSF3093140	1891	LONGHL SHORT GRY L	L					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-31-50	WBSFCSF309	CSF3093150	1892	LONGHL SHORT GRY XL	XL					59.95	35.97	38.97	3		694264000000	1
WBSFCSF309-31-60	WBSFCSF309	CSF3093160	1893	LONGHL SHORT GRY XXL	XXL					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-44-20	WBSFCSF309	CSF3094420	1894	LONGHL SHORT KHA S	S					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-44-30	WBSFCSF309	CSF3094430	1895	LONGHL SHORT KHA M	M					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-44-40	WBSFCSF309	CSF3094440	1896	LONGHL SHORT KHA L	L					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-44-50	WBSFCSF309	CSF3094450	1897	LONGHL SHORT KHA XL	XL					59.95	35.97	38.97	3		694264000000	0
WBSFCSF309-44-60	WBSFCSF309	CSF3094460	1898	LONGHL SHORT KHA XXL	XXL					59.95	35.97	38.97	3		694264000000	0
WBSFCSF409-44-20	WBSFCSF409	CSF4094420	0	SURFCSTR SHORT KHA 30 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-44-30	WBSFCSF409	CSF4094430	0	SURFCSTR SHORT KHA 32 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-44-40	WBSFCSF409	CSF4094440	0	SURFCSTR SHORT KHA 34 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-44-50	WBSFCSF409	CSF4094450	0	SURFCSTR SHORT KHA 36 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-44-60	WBSFCSF409	CSF4094460	0	SURFCSTR SHORT KHA 38 WAIST						69.95	41.97	45.47	3		694264000000	0
WBSFCSF409-78-20	WBSFCSF409	CSF4097820	0	SURFCSTR SHORT BLU 30 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-78-30	WBSFCSF409	CSF4097830	0	SURFCSTR SHORT BLU 32 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSF409-78-40	WBSFCSF409	CSF4097840	0	SURFCSTR SHORT BLU 34 WAIST						69.95	41.97	45.47	3		694264000000	0
WBSFCSF409-78-50	WBSFCSF409	CSF4097850	0	SURFCSTR SHORT BLU 36 WAIST						69.95	41.97	45.47	3		694264000000	0
WBSFCSF409-78-60	WBSFCSF409	CSF4097860	0	SURFCSTR SHORT BLU 38 WAIST						69.95	41.97	45.47	1		694264000000	0
WBSFCSH109-07-20	WBSFCSH109	CSH1090720	1909	SUPERLT SHORT OYS S	S	OYSTER		S10		49.95	27.47	0.00	3		694264052112	0
WBSFCSH109-07-30	WBSFCSH109	CSH1090730	1910	SUPERLT SHORT OYS M	M	OYSTER		S10		49.95	27.47	0.00	3		694264052129	0
WBSFCSH109-07-40	WBSFCSH109	CSH1090740	1911	SUPERLT SHORT OYS L	L	OYSTER		S10		49.95	27.47	0.00	3		694264052136	0
WBSFCSH109-07-50	WBSFCSH109	CSH1090750	1912	SUPERLT SHORT OYS XL	XL	OYSTER		S10		49.95	27.47	0.00	3		694264052143	1
WBSFCSH109-07-60	WBSFCSH109	CSH1090760	1913	SUPERLT SHORT OYS XXL	XXL	OYSTER		S10		49.95	27.47	0.00	3		694264052150	0
WBSFCSH109-17-20	WBSFCSH109	CSH1091720	1914	SUPERLT SHORT DK KHA S	S	DK KHA		S10		49.95	27.47	0.00	3		694264052167	0
WBSFCSH109-17-30	WBSFCSH109	CSH1091730	1915	SUPERLT SHORT DK KHA M	M	DK KHA		S10		49.95	27.47	0.00	3		694264052174	0
WBSFCSH109-17-40	WBSFCSH109	CSH1091740	1916	SUPERLT SHORT DK KHA L	L	DK KHA		S10		49.95	27.47	0.00	3		694264052181	2
WBSFCSH109-17-50	WBSFCSH109	CSH1091750	1917	SUPERLT SHORT DK KHA XL	XL	DK KHA		S10		49.95	27.47	0.00	3		694264052198	1
WBSFCSH109-17-60	WBSFCSH109	CSH1091760	1918	SUPERLT SHORT DK KHA XXL	XXL	DK KHA		S10		49.95	27.47	0.00	3		694264052204	1
WBSFCSL109-13-20	WBSFCSL109	CSL1091320	1919	ULTRALT SHIRT LT GRN S	S	GREEN		S10		129.95	71.47	0.00	3		694264052211	0
WBSFCSL109-13-30	WBSFCSL109	CSL1091330	1920	ULTRALT SHIRT LT GRN M	M	GREEN		S10		129.95	71.47	0.00	3		694264052228	0
WBSFCSL109-13-40	WBSFCSL109	CSL1091340	1921	ULTRALT SHIRT LT GRN L	L	GREEN		S10		129.95	71.47	0.00	3		694264052235	1
WBSFCSL109-13-50	WBSFCSL109	CSL1091350	1922	ULTRALT SHIRT LT GRN XL	XL	GREEN		S10		129.95	71.47	0.00	3		694264052242	1
WBSFCSL109-13-60	WBSFCSL109	CSL1091360	1923	ULTRALT SHIRT LT GRN XXL	XXL	GREEN		S10		129.95	71.47	0.00	3		694264052259	1
WBSFCSL109-31-20	WBSFCSL109	CSL1093120	0	ULTRALT SHIRT GRY S						129.95	77.97	0.00	3		694264000000	0
WBSFCSL109-31-30	WBSFCSL109	CSL1093130	0	ULTRALT SHIRT GRY M						129.95	77.97	0.00	3		694264000000	0
WBSFCSL109-31-40	WBSFCSL109	CSL1093140	0	ULTRALT SHIRT GRY L						129.95	77.97	0.00	3		694264000000	0
WBSFCSL109-31-50	WBSFCSL109	CSL1093150	0	ULTRALT SHIRT GRY XL						129.95	77.97	0.00	3		694264000000	0
WBSFCSL109-31-60	WBSFCSL109	CSL1093160	0	ULTRALT SHIRT GRY XXL						129.95	77.97	0.00	3		694264000000	0
WBSFCSL109-39-20	WBSFCSL109	CSL1093920	1929	ULTRALT SHIRT AQU S	S	AQUA		S10		129.95	71.47	0.00	3		694264052310	0
WBSFCSL109-39-30	WBSFCSL109	CSL1093930	1930	ULTRALT SHIRT AQU M	M	AQUA		S10		129.95	71.47	0.00	3		694264052327	1
WBSFCSL109-39-40	WBSFCSL109	CSL1093940	1931	ULTRALT SHIRT AQU L	L	AQUA		S10		129.95	71.47	0.00	3		694264052334	0
WBSFCSL109-39-50	WBSFCSL109	CSL1093950	1932	ULTRALT SHIRT AQU XL	XL	AQUA		S10		129.95	71.47	0.00	3		694264052341	1
WBSFCSL109-39-60	WBSFCSL109	CSL1093960	1933	ULTRALT SHIRT AQU XXL	XXL	AQUA		S10		129.95	71.47	0.00	3		694264052358	2
WBSFCSL109-78-20	WBSFCSL109	CSL1097820	1934	ULTRALT SHIRT BLU S	S	BLUE		S10		129.95	71.47	0.00	3		694264052365	0
WBSFCSL109-78-30	WBSFCSL109	CSL1097830	1935	ULTRALT SHIRT BLU M	M	BLUE		S10		129.95	71.47	0.00	3		694264052372	1
WBSFCSL109-78-40	WBSFCSL109	CSL1097840	1936	ULTRALT SHIRT BLU L	L	BLUE		S10		129.95	71.47	0.00	3		694264052389	2
WBSFCSL109-78-50	WBSFCSL109	CSL1097850	1937	ULTRALT SHIRT BLU XL	XL	BLUE		S10		129.95	71.47	0.00	3		694264052396	2
WBSFCSL109-78-60	WBSFCSL109	CSL1097860	1938	ULTRALT SHIRT BLU XXL	XXL	BLUE		S10		129.95	71.47	0.00	3		694264052402	1
WBSFCSL209-21-20	WBSFCSL209	CSL2092120	1939	SUPERLT SHIRT GRN S	S	GREEN	simms_superlight_shirt_green.jpg	S10		99.95	54.97	64.97	3		694264052419	0
WBSFCSL209-21-30	WBSFCSL209	CSL2092130	1940	SUPERLT SHIRT GRN M	M	GREEN	simms_superlight_shirt_green.jpg	S10		99.95	54.97	64.97	3		694264052426	0
WBSFCSL209-21-40	WBSFCSL209	CSL2092140	1941	SUPERLT SHIRT GRN L	L	GREEN	simms_superlight_shirt_green.jpg	S10		99.95	54.97	64.97	3		694264052433	0
WBSFCSL209-21-50	WBSFCSL209	CSL2092150	1942	SUPERLT SHIRT GRN XL	XL	GREEN	simms_superlight_shirt_green.jpg	S10		99.95	54.97	64.97	3		694264052440	1
WBSFCSL209-21-60	WBSFCSL209	CSL2092160	1943	SUPERLT SHIRT GRN XXL	XXL	GREEN	simms_superlight_shirt_green.jpg	S10		99.95	54.97	64.97	3		694264052457	1
WBSFCSL209-29-20	WBSFCSL209	CSL2092920	1944	SUPERLT SHIRT LT BLU S	S	BLUE	simms_superlight_shirt_lt_blue.jpg	S10		99.95	54.97	64.97	3		694264052464	0
WBSFCSL209-29-30	WBSFCSL209	CSL2092930	1945	SUPERLT SHIRT LT BLU M	M	BLUE	simms_superlight_shirt_lt_blue.jpg	S10		99.95	54.97	64.97	3		694264052471	1
WBSFCSL209-29-40	WBSFCSL209	CSL2092940	1946	SUPERLT SHIRT LT BLU L	L	BLUE	simms_superlight_shirt_lt_blue.jpg	S10		99.95	54.97	64.97	3		694264052488	0
WBSFCSL209-29-50	WBSFCSL209	CSL2092950	1947	SUPERLT SHIRT LT BLU XL	XL	BLUE	simms_superlight_shirt_lt_blue.jpg	S10		99.95	54.97	64.97	3		694264052495	1
WBSFCSL209-29-60	WBSFCSL209	CSL2092960	1948	SUPERLT SHIRT LT BLU XXL	XXL	BLUE	simms_superlight_shirt_lt_blue.jpg	S10		99.95	54.97	64.97	3		694264052501	1
